what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201107221520,"org.eclipse.datatools.sqltools.sqlbuilder",1396813496303
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1396813496304
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1396813496305
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201107221520,"org.eclipse.datatools.sqltools.sqleditor",1396813496306
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1396813496306
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1396813496307
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1396813496308
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1396813496309
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1396813496309
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.preview.web",1396813496310
stopped,bundle,org.eclipse.birt.report.viewer,3.7.2.v20120213,"org.eclipse.birt.report.viewer",1396813496312
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1396813496312
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1396813496312
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1396813496313
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1396813496314
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1396813496315
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1396813496315
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1396813496316
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1396813496317
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1396813496318
stopped,bundle,com.google.appengine.eclipse.datatools,3.4.2.v201310081825-rel-r37,"com.google.appengine.eclipse.datatools",1396813496319
stopped,bundle,com.google.appengine.eclipse.webtools,3.4.2.v201310081825-rel-r37,"com.google.appengine.eclipse.webtools",1396813496320
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1396813496320
stopped,bundle,com.google.appengine.eclipse.core,3.4.2.v201310081825-rel-r37,"com.google.appengine.eclipse.core",1396813496321
stopped,bundle,com.google.gdt.eclipse.appengine.api,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.appengine.api",1396813496322
stopped,bundle,com.google.gdt.eclipse.login,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.login",1396813496322
stopped,bundle,com.google.gwt.eclipse.oophm,3.4.2.v201310081825-rel-r37,"com.google.gwt.eclipse.oophm",1396813496323
stopped,bundle,com.google.gwt.eclipse.core,3.4.2.v201310081825-rel-r37,"com.google.gwt.eclipse.core",1396813496325
stopped,bundle,com.google.gdt.eclipse.core,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.core",1396813496325
stopped,bundle,com.google.gdt.eclipse.platform,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.platform",1396813496326
stopped,bundle,com.google.gdt.eclipse.platform.e37,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.platform.e37",1396813496327
stopped,bundle,jmunit.framework,1.2.1.201110240906,"jmunit.framework",1396813496328
stopped,bundle,org.eclipse.mtj.core,1.2.2.201110240906,"org.eclipse.mtj.core",1396813496329
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1396813496330
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1396813496330
stopped,bundle,org.eclipse.mylyn.ide.ant,3.9.1.v20130917-0100,"org.eclipse.mylyn.ide.ant",1396813496331
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1396813496331
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1396813496332
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1396813496333
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1396813496333
stopped,bundle,org.eclipse.mylyn.gerrit.ui,2.0.1.v20130917-0100,"org.eclipse.mylyn.gerrit.ui",1396813496333
stopped,bundle,org.eclipse.mylyn.git.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.git.ui",1396813496334
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1396813496335
stopped,bundle,org.eclipse.mylyn.gerrit.core,2.0.1.v20130917-0100,"org.eclipse.mylyn.gerrit.core",1396813496335
stopped,bundle,org.eclipse.mylyn.git.core,1.1.1.v20130917-0100,"org.eclipse.mylyn.git.core",1396813496336
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1396813496337
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1396813496338
stopped,bundle,org.eclipse.mylyn.java.tasks,3.9.1.v20130917-0100,"org.eclipse.mylyn.java.tasks",1396813496339
stopped,bundle,org.eclipse.mylyn.java.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.java.ui",1396813496339
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.hudson.ui",1396813496340
stopped,bundle,org.eclipse.mylyn.builds.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.builds.ui",1396813496340
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer.UiBinder",1396813496340
stopped,bundle,com.google.gdt.eclipse.designer.gpe,3.1.2.r37x201307151506,"com.google.gdt.eclipse.designer.gpe",1396813496341
stopped,bundle,com.google.gdt.eclipse.designer,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer",1396813496341
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1396813496342
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1396813496342
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1396813496343
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1396813496344
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1396813496345
stopped,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1396813496346
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1396813496346
stopped,bundle,fr.obeo.dsl.designer.ui,6.0.3.201211221052,"fr.obeo.dsl.designer.ui",1396813496346
stopped,bundle,fr.obeo.traceability.ui,2.1.0.201205111434,"fr.obeo.traceability.ui",1396813496346
stopped,bundle,com.google.gdt.eclipse.platform.shared,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.platform.shared",1396813496346
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,3.1.2.r37x201307151442,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1396813496347
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,3.1.2.r37x201307151442,"com.google.gdt.eclipse.designer.hosted.2_0",1396813496348
stopped,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1396813496348
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.6.0.r37x201306031653,"org.eclipse.wb.core.databinding.xml",1396813496349
stopped,bundle,org.eclipse.wb.core.databinding,1.6.0.r37x201306031644,"org.eclipse.wb.core.databinding",1396813496350
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1396813496350
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1396813496351
stopped,bundle,org.eclipse.wb.swing.java6,1.3.0.r37x201202021417,"org.eclipse.wb.swing.java6",1396813496352
stopped,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1396813496352
stopped,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1396813496352
stopped,bundle,org.eclipse.wb.core.ui,1.6.0.r37x201306031651,"org.eclipse.wb.core.ui",1396813496352
stopped,bundle,org.eclipse.wb.core.xml,1.6.0.r37x201306031653,"org.eclipse.wb.core.xml",1396813496352
stopped,bundle,org.eclipse.wb.core.java,1.6.0.r37x201306031644,"org.eclipse.wb.core.java",1396813496352
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1396813496353
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1396813496354
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1396813496355
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1396813496356
stopped,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1396813496356
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1396813496357
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1396813496357
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1396813496358
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.401.v201108230518,"org.eclipse.jst.ws.jaxrs.ui",1396813496359
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1396813496360
stopped,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1396813496361
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1396813496361
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1396813496362
stopped,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1396813496363
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1396813496364
stopped,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1396813496365
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1396813496366
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1396813496366
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1396813496366
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1396813496367
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1396813496368
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1396813496370
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1396813496371
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1396813496371
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1396813496372
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1396813496373
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1396813496374
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1396813496374
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1396813496375
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1396813496376
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1396813496377
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1396813496377
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1396813496378
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1396813496379
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1396813496379
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1396813496379
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1396813496380
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1396813496380
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1396813496381
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1396813496382
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1396813496383
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1396813496383
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1396813496384
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1396813496385
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1396813496386
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1396813496387
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1396813496388
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1396813496388
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1396813496388
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.400.v201008112000,"org.eclipse.wst.jsdt.support.firefox",1396813496388
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1396813496389
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1396813496389
stopped,bundle,org.eclipse.mylyn.team.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.team.ui",1396813496389
stopped,bundle,fr.obeo.dsl.viewpoint.acceleo.ui,1.0.0.201211220828,"fr.obeo.dsl.viewpoint.acceleo.ui",1396813496389
stopped,bundle,fr.obeo.dsl.viewpoint.diagram.sequence.ui,2.0.0.201211220828,"fr.obeo.dsl.viewpoint.diagram.sequence.ui",1396813496390
stopped,bundle,fr.obeo.dsl.viewpoint.editor.sequence,2.0.0.201211220828,"fr.obeo.dsl.viewpoint.editor.sequence",1396813496391
stopped,bundle,fr.obeo.dsl.viewpoint.diagram.sequence.edit,2.0.0.201211220828,"fr.obeo.dsl.viewpoint.diagram.sequence.edit",1396813496392
stopped,bundle,fr.obeo.sample.ecore.interactions.design,1.0.0.201211220828,"fr.obeo.sample.ecore.interactions.design",1396813496392
stopped,bundle,fr.obeo.dsl.viewpoint.diagram.sequence,2.0.0.201211220828,"fr.obeo.dsl.viewpoint.diagram.sequence",1396813496392
stopped,bundle,fr.obeo.dsl.viewpoint.eef.adapters,2.1.0.201211220828,"fr.obeo.dsl.viewpoint.eef.adapters",1396813496393
stopped,bundle,fr.obeo.mda.pim.ecore.design,1.0.0.201211220828,"fr.obeo.mda.pim.ecore.design",1396813496393
stopped,bundle,fr.obeo.dsl.viewpoint.diagram,4.1.0.201211220828,"fr.obeo.dsl.viewpoint.diagram",1396813496393
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1396813496394
stopped,bundle,org.eclipse.emf.compare.ui,1.3.1.v20120605-0748,"org.eclipse.emf.compare.ui",1396813496394
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1396813496394
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1396813496394
stopped,bundle,org.eclipse.mylyn.versions.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.versions.ui",1396813496395
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1396813496395
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.bugzilla.ui",1396813496395
stopped,bundle,org.eclipse.mylyn.debug.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.debug.ui",1396813496396
stopped,bundle,org.eclipse.mylyn.ide.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.ide.ui",1396813496397
stopped,bundle,org.eclipse.mylyn.resources.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.resources.ui",1396813496397
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.context.tasks.ui",1396813496398
stopped,bundle,org.eclipse.mylyn.help.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.help.ui",1396813496398
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.9.1.v20130917-0100,"org.eclipse.mylyn.tasks.bugs",1396813496399
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.8.1.v20130917-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1396813496399
stopped,bundle,org.eclipse.mylyn.reviews.ui,2.0.1.v20130917-0100,"org.eclipse.mylyn.reviews.ui",1396813496399
stopped,bundle,org.eclipse.mylyn.trac.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.trac.ui",1396813496399
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.tasks.ui",1396813496399
stopped,bundle,fr.obeo.traceability.phantom,2.1.0.201205111434,"fr.obeo.traceability.phantom",1396813496400
stopped,bundle,org.eclipse.m2m.atl.profiler.vm,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.profiler.vm",1396813496401
stopped,bundle,org.eclipse.m2m.atl.core.ui.vm,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.core.ui.vm",1396813496401
stopped,bundle,org.eclipse.m2m.atl.adt.debug,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.debug",1396813496402
stopped,bundle,org.eclipse.m2m.atl.profiler.emfvm,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.profiler.emfvm",1396813496402
stopped,bundle,org.eclipse.m2m.atl.profiler.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.profiler.ui",1396813496403
stopped,bundle,org.eclipse.m2m.atl.profiler.core,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.profiler.core",1396813496403
stopped,bundle,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor",1396813496404
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1396813496404
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1396813496405
stopped,bundle,fr.obeo.dsl.viewpoint.interpreter,1.0.0.201211220828,"fr.obeo.dsl.viewpoint.interpreter",1396813496405
stopped,bundle,org.eclipse.acceleo.ui.interpreter,3.2.2.v20120807-0831,"org.eclipse.acceleo.ui.interpreter",1396813496406
stopped,bundle,org.eclipse.m2m.atl.core.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.core.ui",1396813496406
stopped,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1396813496406
stopped,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1396813496407
stopped,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1396813496409
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1396813496409
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.action.ide",1396813496410
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.render",1396813496411
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1396813496412
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing",1396813496412
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.5.0.v20110216-2230,"org.eclipse.gmf.runtime.diagram.ui.providers",1396813496413
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.ui.actions",1396813496414
